random_seed,coroutines_count,coroutines_limit,awaitings_count,expected_sleep_time,total_slept_for,min_coro_time,max_coro_time,avg_coro_time,median_coro_time,total_diff_elapsed_time
1234,20,20,10,5.227809442722849,0.4845943239997723,0.06435195099948032,0.48409701499986113,0.26801819224974677,0.3031389230000059,0.13255440227208642
1234,20,20,15,5.227809442722849,0.48877024600005825,0.06793107699922984,0.4882062879987643,0.27091291649976484,0.3059243379993859,0.1904488872724473
1234,20,20,20,5.227809442722849,0.48925020699971355,0.07007150499885029,0.48882000100093137,0.274118505250226,0.309336644000723,0.2545606622816708
1234,20,20,25,5.227809442722849,0.4940015140000469,0.07011207899995497,0.49350092699933157,0.2765387099500913,0.3124168539998209,0.3029647562789764
1234,20,20,30,5.227809442722849,0.49478574299973843,0.07374769599846331,0.4943832580011076,0.27956923074998485,0.3149577969998063,0.3635751722768477
1234,20,20,35,5.227809442722849,0.5037040709994471,0.08251052900050126,0.5032794990002003,0.28211942339994495,0.3198764580010902,0.41457902527604934
1234,20,20,40,5.227809442722849,0.503050624000025,0.0992735170002561,0.502541244000895,0.28848741074971257,0.3298097509996296,0.5419387722714022
1234,20,20,45,5.227809442722849,0.505961312999716,0.08398668100016948,0.5055262030000449,0.2902105430500342,0.32387832200038247,0.5764014182778341
1234,20,21,10,5.227809442722849,0.4845980789996247,0.06521538000015425,0.484204480999324,0.2683190883500174,0.30202758699851984,0.13857232427749883
1234,20,21,15,5.227809442722849,0.488600475999192,0.0677554890007741,0.4882339969990426,0.2713622774003852,0.30514516699986416,0.19943610528485484
1234,20,21,20,5.227809442722849,0.4907691100015654,0.06869002700113924,0.4902394890013966,0.27404470545016013,0.3075551069996436,0.2530846662803528
1234,20,21,25,5.227809442722849,0.49574928200127033,0.07063567799923476,0.4952722870002617,0.2764462938500401,0.3108356040011131,0.3011164342779525
1234,20,21,30,5.227809442722849,0.4955225799985783,0.07085947599989595,0.49497414200050116,0.2782621221998852,0.31103045499912696,0.3374330012748546
1234,20,21,35,5.227809442722849,0.500431901000411,0.083029102999717,0.49996453000130714,0.2822642661003556,0.32043752200115705,0.4174758792842626
1234,20,21,40,5.227809442722849,0.498077132000617,0.09688099900085945,0.4975775419989077,0.28491024780032603,0.3231660799992824,0.4703955132836713
1234,20,21,45,5.227809442722849,0.5105710920015554,0.08899310800006788,0.510115068000232,0.29267080334993806,0.32359859200005303,0.625606624275912
1234,20,22,10,5.227809442722849,0.48455795500012755,0.06348958699891227,0.48412398399887024,0.26786608469983547,0.30392983999990975,0.1295122512738603
1234,20,22,15,5.227809442722849,0.4876135409995186,0.06705060600143042,0.4872509689994331,0.2707559726501131,0.305721987000652,0.1873100102794128
1234,20,22,20,5.227809442722849,0.49315857700094057,0.07112422399950447,0.4926351349986362,0.2744684287000382,0.3110773099997459,0.2615591312779147
1234,20,22,25,5.227809442722849,0.49652156999945873,0.07237309999982244,0.496096609000233,0.2762135722501625,0.3102127929996641,0.2964620022804015
1234,20,22,30,5.227809442722849,0.49530467899967334,0.07203425800071273,0.4949294510006439,0.2786401420000402,0.3142679490010778,0.3449933972779549
1234,20,22,35,5.227809442722849,0.5030381090000446,0.08402695500080881,0.502482174000761,0.28284837460032575,0.31942824100042344,0.429158049283666
1234,20,22,40,5.227809442722849,0.5014423830016312,0.09542103999956453,0.5010642550005286,0.2854454715500651,0.3252312790009455,0.4810999882784531
1234,20,22,45,5.227809442722849,0.5065070019991254,0.08761161899928993,0.5060872619997099,0.28996844534976846,0.31948718300009205,0.5715594642725195
