random_seed,coroutines_count,coroutines_limit,awaitings_count,expected_sleep_time,total_slept_for,min_coro_time,max_coro_time,avg_coro_time,median_coro_time,total_diff_elapsed_time
1234,20,20,10,5.227809442722849,0,0.06439553294330835,0.48487804096657783,0.26823476905119603,0.3037778709549457,0.1368859383010717
1234,20,20,15,5.227809442722849,0,0.06772939302027225,0.48998458101414144,0.2728276190522593,0.3058281330158934,0.22874293832233566
1234,20,20,20,5.227809442722849,0,0.06882480799686164,0.4901945109013468,0.2734528576780576,0.3068515210179612,0.24124771083830315
1234,20,20,25,5.227809442722849,0,0.07451140193734318,0.4914356239605695,0.27659495824482294,0.31162499904166907,0.304089722173609
1234,20,20,30,5.227809442722849,0,0.07183592196088284,0.4956540479324758,0.27926855589612387,0.3143219549674541,0.35756167519962806
1234,20,20,35,5.227809442722849,0,0.08263501897454262,0.49759418796747923,0.28222707246313805,0.3176714910659939,0.4167320065399112
1234,20,20,40,5.227809442722849,0,0.09525108197703958,0.5017740640323609,0.2851538095565047,0.3245083569781855,0.47526674840724487
1234,20,20,45,5.227809442722849,0,0.09181931905914098,0.5032497260253876,0.2900606717041228,0.32053426990751177,0.5734039913596065
1234,20,21,10,5.227809442722849,0,0.06325855699833483,0.48519438004586846,0.26797931744367814,0.30200971104204655,0.13177690615071375
1234,20,21,15,5.227809442722849,0,0.06763116794172674,0.48675329401157796,0.27066443504882043,0.30547830497380346,0.18547925825355965
1234,20,21,20,5.227809442722849,0,0.06880850298330188,0.4912872069980949,0.27392975839902645,0.3079809710616246,0.25078572525768
1234,20,21,25,5.227809442722849,0,0.0712552989134565,0.49544501199852675,0.27847287183394653,0.31572685204446316,0.34164799395608175
1234,20,21,30,5.227809442722849,0,0.07114895293489099,0.4937622200231999,0.27812969603692184,0.31211320497095585,0.3347844780155869
1234,20,21,35,5.227809442722849,0,0.08255681407172233,0.49991666292771697,0.2827511604467873,0.32048468897119164,0.4272137662128957
1234,20,21,40,5.227809442722849,0,0.09632183704525232,0.5002744109369814,0.2854278639017139,0.3249645980540663,0.4807478353114279
1234,20,21,45,5.227809442722849,0,0.0837652460904792,0.5028661619871855,0.2893248044361826,0.3176459890091792,0.5586866460008026
1234,20,22,10,5.227809442722849,0,0.06560681795235723,0.48332376196049154,0.26818740206072106,0.30336470098700374,0.13593859849157203
1234,20,22,15,5.227809442722849,0,0.06780813599471003,0.48661420901771635,0.2703760850126855,0.305039688013494,0.1797122575308608
1234,20,22,20,5.227809442722849,0,0.06832926406059414,0.49158485198859125,0.27391763071063907,0.30844545899890363,0.2505431714899318
1234,20,22,25,5.227809442722849,0,0.06815930898301303,0.4939110520062968,0.27660504964296706,0.31235054205171764,0.30429155013649184
1234,20,22,30,5.227809442722849,0,0.07308731507509947,0.49655216897372156,0.27996009320486337,0.31518848706036806,0.371392421374418
1234,20,22,35,5.227809442722849,0,0.08450030302628875,0.5004725100006908,0.2818989073159173,0.31857950997073203,0.4101687035954969
1234,20,22,40,5.227809442722849,0,0.09603886294644326,0.49917687592096627,0.28750628618872726,0.32319071295205504,0.5223162810516955
1234,20,22,45,5.227809442722849,0,0.08825143298599869,0.508917105034925,0.2894364374864381,0.31766940804664046,0.5609193070059122
1234,20,23,10,5.227809442722849,0,0.06660029490012676,0.4857333729742095,0.2681726824608631,0.3036982479970902,0.1356442064944135
1234,20,23,15,5.227809442722849,0,0.068106185994111,0.48759707098361105,0.2711263590841554,0.3052474829601124,0.19471773896025885
1234,20,23,20,5.227809442722849,0,0.06892631005030125,0.49225035693962127,0.27410190808586776,0.3076960400212556,0.2542287189945059
1234,20,23,25,5.227809442722849,0,0.06920595304109156,0.49359260604251176,0.27623056491138415,0.3119387120241299,0.29680185550483335
1234,20,23,30,5.227809442722849,0,0.0702117650071159,0.4948449209332466,0.2777108279464301,0.3138948439154774,0.3264071162057521
1234,20,23,35,5.227809442722849,0,0.08362466597463936,0.5046475409762934,0.28315790236229077,0.3211322920396924,0.43534860452296603
1234,20,23,40,5.227809442722849,0,0.09635532600805163,0.5004560200031847,0.28544762799865564,0.3262480669654906,0.4811431172502639
1234,20,23,45,5.227809442722849,0,0.08917400392238051,0.5066331069683656,0.2892504767922219,0.31562390306498855,0.5572000931215884
1234,20,24,10,5.227809442722849,0,0.06350539100822061,0.48444901406764984,0.2677929960540496,0.3010215669637546,0.12805047835814226
1234,20,24,15,5.227809442722849,0,0.06759937200695276,0.4859498820733279,0.2705368960101623,0.3065050990553573,0.1829284774803968
1234,20,24,20,5.227809442722849,0,0.068965247948654,0.49370207998435944,0.2750949521025177,0.3116722450358793,0.2740895993275048
1234,20,24,25,5.227809442722849,0,0.06851977598853409,0.4903624129947275,0.2760508997889701,0.31175582006108016,0.2932085530565532
1234,20,24,30,5.227809442722849,0,0.07088789995759726,0.49616266903467476,0.27872828926774673,0.31285026704426855,0.34675634263208527
1234,20,24,35,5.227809442722849,0,0.08256981789600104,0.502863553003408,0.28256228275131434,0.31881869304925203,0.4234362123034375
